Ende Ablesezeitraum;Messintervall;Abrechnungsmaßeinheit;Verbrauch
2019-10-28T21:45+01:00;QH;KWH;0,04272
2019-10-28T22:00+01:00;QH;KWH;0,00615
2019-10-28T22:15+01:00;QH;KWH;0,02098
2019-10-28T22:30+01:00;QH;KWH;0,00994
2019-10-28T22:45+01:00;QH;KWH;0,05236
2019-10-28T23:00+01:00;QH;KWH;0,02315
2019-10-28T23:15+01:00;QH;KWH;0,01752
2019-10-28T23:30+01:00;QH;KWH;0,03310
2019-10-28T23:45+01:00;QH;KWH;0,02223
2019-10-29T00:00+01:00;QH;KWH;0,02825
2019-10-29T00:15+01:00;QH;KWH;0,02018
2019-10-29T00:30+01:00;QH;KWH;0,01037
2019-10-29T00:45+01:00;QH;KWH;0,01377
2019-10-29T01:00+01:00;QH;KWH;0,01053
2019-10-29T01:15+01:00;QH;KWH;0,01779
2019-10-29T01:30+01:00;QH;KWH;0,00982
2019-10-29T01:45+01:00;QH;KWH;0,01585
2019-10-29T02:00+01:00;QH;KWH;0,00619
2019-10-29T02:15+01:00;QH;KWH;0,02039
2019-10-29T02:30+01:00;QH;KWH;0,00625
2019-10-29T02:45+01:00;QH;KWH;0,00996
2019-10-29T03:00+01:00;QH;KWH;0,01548
2019-10-29T03:15+01:00;QH;KWH;0,01079
2019-10-29T03:30+01:00;QH;KWH;0,01868
2019-10-29T03:45+01:00;QH;KWH;0,02002
2019-10-29T04:00+01:00;QH;KWH;0,00890
2019-10-29T04:15+01:00;QH;KWH;0,01101
2019-10-29T04:30+01:00;QH;KWH;0,00657
2019-10-29T04:45+01:00;QH;KWH;0,00785
2019-10-29T05:00+01:00;QH;KWH;0,02259
2019-10-29T05:15+01:00;QH;KWH;0,00355
2019-10-29T05:30+01:00;QH;KWH;0,01199
2019-10-29T05:45+01:00;QH;KWH;0,01041
2019-10-29T06:00+01:00;QH;KWH;0,02175
2019-10-29T06:15+01:00;QH;KWH;0,01528
2019-10-29T06:30+01:00;QH;KWH;0,04175
2019-10-29T06:45+01:00;QH;KWH;0,00792
2019-10-29T07:00+01:00;QH;KWH;0,02691
2019-10-29T07:15+01:00;QH;KWH;0,01633
2019-10-29T07:30+01:00;QH;KWH;0,05981
2019-10-29T07:45+01:00;QH;KWH;0,02558
2019-10-29T08:00+01:00;QH;KWH;0,02953
2019-10-29T08:15+01:00;QH;KWH;0,01986
2019-10-29T08:30+01:00;QH;KWH;0,03684
2019-10-29T08:45+01:00;QH;KWH;0,02304
2019-10-29T09:00+01:00;QH;KWH;0,04505
2019-10-29T09:15+01:00;QH;KWH;0,02475
2019-10-29T09:30+01:00;QH;KWH;0,02883
2019-10-29T09:45+01:00;QH;KWH;0,01773
2019-10-29T10:00+01:00;QH;KWH;0,02066
2019-10-29T10:15+01:00;QH;KWH;0,04089
2019-10-29T10:30+01:00;QH;KWH;0,02517
2019-10-29T10:45+01:00;QH;KWH;0,02650
2019-10-29T11:00+01:00;QH;KWH;0,02914
2019-10-29T11:15+01:00;QH;KWH;0,03695
2019-10-29T11:30+01:00;QH;KWH;0,04629
2019-10-29T11:45+01:00;QH;KWH;0,01987
2019-10-29T12:00+01:00;QH;KWH;0,03438
2019-10-29T12:15+01:00;QH;KWH;0,05648
2019-10-29T12:30+01:00;QH;KWH;0,03547
2019-10-29T12:45+01:00;QH;KWH;0,00603
2019-10-29T13:00+01:00;QH;KWH;0,00997
2019-10-29T13:15+01:00;QH;KWH;0,03079
2019-10-29T13:30+01:00;QH;KWH;0,03009
2019-10-29T13:45+01:00;QH;KWH;0,02372
2019-10-29T14:00+01:00;QH;KWH;0,03654
2019-10-29T14:15+01:00;QH;KWH;0,02747
2019-10-29T14:30+01:00;QH;KWH;0,01490
2019-10-29T14:45+01:00;QH;KWH;0,03679
2019-10-29T15:00+01:00;QH;KWH;0,03021
2019-10-29T15:15+01:00;QH;KWH;0,04095
2019-10-29T15:30+01:00;QH;KWH;0,04365
2019-10-29T15:45+01:00;QH;KWH;0,03016
2019-10-29T16:00+01:00;QH;KWH;0,02120
2019-10-29T16:15+01:00;QH;KWH;0,04798
2019-10-29T16:30+01:00;QH;KWH;0,01585
2019-10-29T16:45+01:00;QH;KWH;0,02099
2019-10-29T17:00+01:00;QH;KWH;0,04630
2019-10-29T17:15+01:00;QH;KWH;0,05927
2019-10-29T17:30+01:00;QH;KWH;0,03655
2019-10-29T17:45+01:00;QH;KWH;0,02840
2019-10-29T18:00+01:00;QH;KWH;0,04809
2019-10-29T18:15+01:00;QH;KWH;0,02215
2019-10-29T18:30+01:00;QH;KWH;0,06144
2019-10-29T18:45+01:00;QH;KWH;0,03021
2019-10-29T19:00+01:00;QH;KWH;0,04285
2019-10-29T19:15+01:00;QH;KWH;0,02324
2019-10-29T19:30+01:00;QH;KWH;0,01866
2019-10-29T19:45+01:00;QH;KWH;0,03262
2019-10-29T20:00+01:00;QH;KWH;0,05386
2019-10-29T20:15+01:00;QH;KWH;0,08095
2019-10-29T20:30+01:00;QH;KWH;0,02947
2019-10-29T20:45+01:00;QH;KWH;0,00444
2019-10-29T21:00+01:00;QH;KWH;0,01946
2019-10-29T21:15+01:00;QH;KWH;0,02884
2019-10-29T21:30+01:00;QH;KWH;0,03580
2019-10-29T21:45+01:00;QH;KWH;0,04767
2019-10-29T22:00+01:00;QH;KWH;0,03198
2019-10-29T22:15+01:00;QH;KWH;0,04947
2019-10-29T22:30+01:00;QH;KWH;0,01087
2019-10-29T22:45+01:00;QH;KWH;0,01667
2019-10-29T23:00+01:00;QH;KWH;0,04093
2019-10-29T23:15+01:00;QH;KWH;0,01707
2019-10-29T23:30+01:00;QH;KWH;0,01188
2019-10-29T23:45+01:00;QH;KWH;0,00919
2019-10-30T00:00+01:00;QH;KWH;0,00816
2019-10-30T00:15+01:00;QH;KWH;0,01402
2019-10-30T00:30+01:00;QH;KWH;0,02557
2019-10-30T00:45+01:00;QH;KWH;0,02026
2019-10-30T01:00+01:00;QH;KWH;0,01427
2019-10-30T01:15+01:00;QH;KWH;0,01973
2019-10-30T01:30+01:00;QH;KWH;0,00851
2019-10-30T01:45+01:00;QH;KWH;0,00661
2019-10-30T02:00+01:00;QH;KWH;0,01526
2019-10-30T02:15+01:00;QH;KWH;0,01140
2019-10-30T02:30+01:00;QH;KWH;0,01609
2019-10-30T02:45+01:00;QH;KWH;0,01848
2019-10-30T03:00+01:00;QH;KWH;0,01650
2019-10-30T03:15+01:00;QH;KWH;0,02383
2019-10-30T03:30+01:00;QH;KWH;0,01648
2019-10-30T03:45+01:00;QH;KWH;0,01218
2019-10-30T04:00+01:00;QH;KWH;0,00889
2019-10-30T04:15+01:00;QH;KWH;0,01082
2019-10-30T04:30+01:00;QH;KWH;0,01401
2019-10-30T04:45+01:00;QH;KWH;0,00940
2019-10-30T05:00+01:00;QH;KWH;0,01580
2019-10-30T05:15+01:00;QH;KWH;0,01962
2019-10-30T05:30+01:00;QH;KWH;0,00955
2019-10-30T05:45+01:00;QH;KWH;0,01958
2019-10-30T06:00+01:00;QH;KWH;0,01302
2019-10-30T06:15+01:00;QH;KWH;0,02689
2019-10-30T06:30+01:00;QH;KWH;0,01259
2019-10-30T06:45+01:00;QH;KWH;0,04313
2019-10-30T07:00+01:00;QH;KWH;0,01461
2019-10-30T07:15+01:00;QH;KWH;0,03480
2019-10-30T07:30+01:00;QH;KWH;0,01485
2019-10-30T07:45+01:00;QH;KWH;0,02190
2019-10-30T08:00+01:00;QH;KWH;0,02683
2019-10-30T08:15+01:00;QH;KWH;0,02545
2019-10-30T08:30+01:00;QH;KWH;0,01178
2019-10-30T08:45+01:00;QH;KWH;0,04278
2019-10-30T09:00+01:00;QH;KWH;0,04387
2019-10-30T09:15+01:00;QH;KWH;0,02948
2019-10-30T09:30+01:00;QH;KWH;0,02531
2019-10-30T09:45+01:00;QH;KWH;0,04137
2019-10-30T10:00+01:00;QH;KWH;0,03415
2019-10-30T10:15+01:00;QH;KWH;0,00821
2019-10-30T10:30+01:00;QH;KWH;0,03246
2019-10-30T10:45+01:00;QH;KWH;0,01889
2019-10-30T11:00+01:00;QH;KWH;0,01969
2019-10-30T11:15+01:00;QH;KWH;0,03508
2019-10-30T11:30+01:00;QH;KWH;0,00711
2019-10-30T11:45+01:00;QH;KWH;0,06750
2019-10-30T12:00+01:00;QH;KWH;0,02228
2019-10-30T12:15+01:00;QH;KWH;0,00794
2019-10-30T12:30+01:00;QH;KWH;0,03973
2019-10-30T12:45+01:00;QH;KWH;0,03629
2019-10-30T13:00+01:00;QH;KWH;0,00881
2019-10-30T13:15+01:00;QH;KWH;0,03508
2019-10-30T13:30+01:00;QH;KWH;0,00462
2019-10-30T13:45+01:00;QH;KWH;0,02220
2019-10-30T14:00+01:00;QH;KWH;0,01285
2019-10-30T14:15+01:00;QH;KWH;0,02459
2019-10-30T14:30+01:00;QH;KWH;0,01199
2019-10-30T14:45+01:00;QH;KWH;0,01604
2019-10-30T15:00+01:00;QH;KWH;0,02334
2019-10-30T15:15+01:00;QH;KWH;0,01082
2019-10-30T15:30+01:00;QH;KWH;0,01248
2019-10-30T15:45+01:00;QH;KWH;0,03701
2019-10-30T16:00+01:00;QH;KWH;0,03078
2019-10-30T16:15+01:00;QH;KWH;0,01540
2019-10-30T16:30+01:00;QH;KWH;0,05367
2019-10-30T16:45+01:00;QH;KWH;0,02037
2019-10-30T17:00+01:00;QH;KWH;0,04192
2019-10-30T17:15+01:00;QH;KWH;0,02171
2019-10-30T17:30+01:00;QH;KWH;0,05758
2019-10-30T17:45+01:00;QH;KWH;0,04450
2019-10-30T18:00+01:00;QH;KWH;0,01979
2019-10-30T18:15+01:00;QH;KWH;0,02712
2019-10-30T18:30+01:00;QH;KWH;0,03441
2019-10-30T18:45+01:00;QH;KWH;0,00835
2019-10-30T19:00+01:00;QH;KWH;0,02475
2019-10-30T19:15+01:00;QH;KWH;0,00716
2019-10-30T19:30+01:00;QH;KWH;0,01026
2019-10-30T19:45+01:00;QH;KWH;0,04313
2019-10-30T20:00+01:00;QH;KWH;0,02747
2019-10-30T20:15+01:00;QH;KWH;0,07140
2019-10-30T20:30+01:00;QH;KWH;0,01777
2019-10-30T20:45+01:00;QH;KWH;0,03886
2019-10-30T21:00+01:00;QH;KWH;0,03936
2019-10-30T21:15+01:00;QH;KWH;0,03922
2019-10-30T21:30+01:00;QH;KWH;0,01545
2019-10-30T21:45+01:00;QH;KWH;0,04120
2019-10-30T22:00+01:00;QH;KWH;0,02699
2019-10-30T22:15+01:00;QH;KWH;0,02538
2019-10-30T22:30+01:00;QH;KWH;0,01384
2019-10-30T22:45+01:00;QH;KWH;0,03442
2019-10-30T23:00+01:00;QH;KWH;0,01819
2019-10-30T23:15+01:00;QH;KWH;0,02079
2019-10-30T23:30+01:00;QH;KWH;0,02733
2019-10-30T23:45+01:00;QH;KWH;0,03908
2019-10-31T00:00+01:00;QH;KWH;0,00693
2019-10-31T00:15+01:00;QH;KWH;0,01850
2019-10-31T00:30+01:00;QH;KWH;0,00935
2019-10-31T00:45+01:00;QH;KWH;0,01601
2019-10-31T01:00+01:00;QH;KWH;0,02394
2019-10-31T01:15+01:00;QH;KWH;0,00565
2019-10-31T01:30+01:00;QH;KWH;0,01487
2019-10-31T01:45+01:00;QH;KWH;0,01292
2019-10-31T02:00+01:00;QH;KWH;0,01204
2019-10-31T02:15+01:00;QH;KWH;0,01897
2019-10-31T02:30+01:00;QH;KWH;0,01379
2019-10-31T02:45+01:00;QH;KWH;0,02552
2019-10-31T03:00+01:00;QH;KWH;0,01556
2019-10-31T03:15+01:00;QH;KWH;0,01057
2019-10-31T03:30+01:00;QH;KWH;0,00925
2019-10-31T03:45+01:00;QH;KWH;0,01688
2019-10-31T04:00+01:00;QH;KWH;0,02027
2019-10-31T04:15+01:00;QH;KWH;0,00818
2019-10-31T04:30+01:00;QH;KWH;0,00699
2019-10-31T04:45+01:00;QH;KWH;0,01040
2019-10-31T05:00+01:00;QH;KWH;0,01060
2019-10-31T05:15+01:00;QH;KWH;0,01407
2019-10-31T05:30+01:00;QH;KWH;0,01658
2019-10-31T05:45+01:00;QH;KWH;0,01963
2019-10-31T06:00+01:00;QH;KWH;0,00784
2019-10-31T06:15+01:00;QH;KWH;0,01531
2019-10-31T06:30+01:00;QH;KWH;0,01221
2019-10-31T06:45+01:00;QH;KWH;0,01425
2019-10-31T07:00+01:00;QH;KWH;0,02311
2019-10-31T07:15+01:00;QH;KWH;0,02971
2019-10-31T07:30+01:00;QH;KWH;0,02847
2019-10-31T07:45+01:00;QH;KWH;0,01645
2019-10-31T08:00+01:00;QH;KWH;0,01679
2019-10-31T08:15+01:00;QH;KWH;0,01775
2019-10-31T08:30+01:00;QH;KWH;0,00750
2019-10-31T08:45+01:00;QH;KWH;0,04512
2019-10-31T09:00+01:00;QH;KWH;0,02157
2019-10-31T09:15+01:00;QH;KWH;0,01721
2019-10-31T09:30+01:00;QH;KWH;0,03334
2019-10-31T09:45+01:00;QH;KWH;0,01330
2019-10-31T10:00+01:00;QH;KWH;0,02828
2019-10-31T10:15+01:00;QH;KWH;0,01373
2019-10-31T10:30+01:00;QH;KWH;0,00709
2019-10-31T10:45+01:00;QH;KWH;0,01094
2019-10-31T11:00+01:00;QH;KWH;0,05589
2019-10-31T11:15+01:00;QH;KWH;0,04529
2019-10-31T11:30+01:00;QH;KWH;0,02602
2019-10-31T11:45+01:00;QH;KWH;0,03075
2019-10-31T12:00+01:00;QH;KWH;0,01728
2019-10-31T12:15+01:00;QH;KWH;0,03716
2019-10-31T12:30+01:00;QH;KWH;0,03426
2019-10-31T12:45+01:00;QH;KWH;0,02735
2019-10-31T13:00+01:00;QH;KWH;0,01808
2019-10-31T13:15+01:00;QH;KWH;0,02380
2019-10-31T13:30+01:00;QH;KWH;0,00623
2019-10-31T13:45+01:00;QH;KWH;0,06058
2019-10-31T14:00+01:00;QH;KWH;0,02092
2019-10-31T14:15+01:00;QH;KWH;0,03303
2019-10-31T14:30+01:00;QH;KWH;0,02680
2019-10-31T14:45+01:00;QH;KWH;0,03172
2019-10-31T15:00+01:00;QH;KWH;0,03216
2019-10-31T15:15+01:00;QH;KWH;0,03582
2019-10-31T15:30+01:00;QH;KWH;0,02383
2019-10-31T15:45+01:00;QH;KWH;0,03041
2019-10-31T16:00+01:00;QH;KWH;0,02757
2019-10-31T16:15+01:00;QH;KWH;0,04262
2019-10-31T16:30+01:00;QH;KWH;0,04419
2019-10-31T16:45+01:00;QH;KWH;0,00905
2019-10-31T17:00+01:00;QH;KWH;0,03853
2019-10-31T17:15+01:00;QH;KWH;0,03975
2019-10-31T17:30+01:00;QH;KWH;0,04535
2019-10-31T17:45+01:00;QH;KWH;0,02098
2019-10-31T18:00+01:00;QH;KWH;0,07800
2019-10-31T18:15+01:00;QH;KWH;0,02490
2019-10-31T18:30+01:00;QH;KWH;0,02578
2019-10-31T18:45+01:00;QH;KWH;0,06786
2019-10-31T19:00+01:00;QH;KWH;0,03297
2019-10-31T19:15+01:00;QH;KWH;0,05119
2019-10-31T19:30+01:00;QH;KWH;0,04075
2019-10-31T19:45+01:00;QH;KWH;0,00720
2019-10-31T20:00+01:00;QH;KWH;0,07994
2019-10-31T20:15+01:00;QH;KWH;0,03529
2019-10-31T20:30+01:00;QH;KWH;0,06142
2019-10-31T20:45+01:00;QH;KWH;0,03070
2019-10-31T21:00+01:00;QH;KWH;0,01636
2019-10-31T21:15+01:00;QH;KWH;0,01072
2019-10-31T21:30+01:00;QH;KWH;0,02441
2019-10-31T21:45+01:00;QH;KWH;0,01785
2019-10-31T22:00+01:00;QH;KWH;0,04011
2019-10-31T22:15+01:00;QH;KWH;0,03171
2019-10-31T22:30+01:00;QH;KWH;0,03348
2019-10-31T22:45+01:00;QH;KWH;0,01035
2019-10-31T23:00+01:00;QH;KWH;0,01961
2019-10-31T23:15+01:00;QH;KWH;0,01113
2019-10-31T23:30+01:00;QH;KWH;0,01051
2019-10-31T23:45+01:00;QH;KWH;0,01454
2019-11-01T00:00+01:00;QH;KWH;0,01970
2019-11-01T00:15+01:00;QH;KWH;0,04121
2019-11-01T00:30+01:00;QH;KWH;0,02794
2019-11-01T00:45+01:00;QH;KWH;0,02426
2019-11-01T01:00+01:00;QH;KWH;0,04538
2019-11-01T01:15+01:00;QH;KWH;0,03100
2019-11-01T01:30+01:00;QH;KWH;0,01331
2019-11-01T01:45+01:00;QH;KWH;0,01222
2019-11-01T02:00+01:00;QH;KWH;0,03042
2019-11-01T02:15+01:00;QH;KWH;0,01202
2019-11-01T02:30+01:00;QH;KWH;0,02914
2019-11-01T02:45+01:00;QH;KWH;0,02241
2019-11-01T03:00+01:00;QH;KWH;0,01394
2019-11-01T03:15+01:00;QH;KWH;0,02834
2019-11-01T03:30+01:00;QH;KWH;0,01180
2019-11-01T03:45+01:00;QH;KWH;0,01431
2019-11-01T04:00+01:00;QH;KWH;0,01492
2019-11-01T04:15+01:00;QH;KWH;0,05787
2019-11-01T04:30+01:00;QH;KWH;0,04502
2019-11-01T04:45+01:00;QH;KWH;0,04327
2019-11-01T05:00+01:00;QH;KWH;0,03827
2019-11-01T05:15+01:00;QH;KWH;0,05949
2019-11-01T05:30+01:00;QH;KWH;0,02258
2019-11-01T05:45+01:00;QH;KWH;0,00956
2019-11-01T06:00+01:00;QH;KWH;0,04751
2019-11-01T06:15+01:00;QH;KWH;0,04112
2019-11-01T06:30+01:00;QH;KWH;0,03700
2019-11-01T06:45+01:00;QH;KWH;0,02168
2019-11-01T07:00+01:00;QH;KWH;0,03223
2019-11-01T07:15+01:00;QH;KWH;0,02221
2019-11-01T07:30+01:00;QH;KWH;0,04014
2019-11-01T07:45+01:00;QH;KWH;0,01867
2019-11-01T08:00+01:00;QH;KWH;0,00836
2019-11-01T08:15+01:00;QH;KWH;0,02490
2019-11-01T08:30+01:00;QH;KWH;0,01942
2019-11-01T08:45+01:00;QH;KWH;0,01648
2019-11-01T09:00+01:00;QH;KWH;0,04069
2019-11-01T09:15+01:00;QH;KWH;0,03709
2019-11-01T09:30+01:00;QH;KWH;0,06148
2019-11-01T09:45+01:00;QH;KWH;0,05716
2019-11-01T10:00+01:00;QH;KWH;0,03974
2019-11-01T10:15+01:00;QH;KWH;0,05131
2019-11-01T10:30+01:00;QH;KWH;0,00929
2019-11-01T10:45+01:00;QH;KWH;0,02530
2019-11-01T11:00+01:00;QH;KWH;0,05717
2019-11-01T11:15+01:00;QH;KWH;0,02614
2019-11-01T11:30+01:00;QH;KWH;0,07611
2019-11-01T11:45+01:00;QH;KWH;0,02426
2019-11-01T12:00+01:00;QH;KWH;0,03925
2019-11-01T12:15+01:00;QH;KWH;0,01819
2019-11-01T12:30+01:00;QH;KWH;0,05809
2019-11-01T12:45+01:00;QH;KWH;0,01113
2019-11-01T13:00+01:00;QH;KWH;0,03132
2019-11-01T13:15+01:00;QH;KWH;0,05161
2019-11-01T13:30+01:00;QH;KWH;0,02606
2019-11-01T13:45+01:00;QH;KWH;0,06883
2019-11-01T14:00+01:00;QH;KWH;0,02565
2019-11-01T14:15+01:00;QH;KWH;0,06810
2019-11-01T14:30+01:00;QH;KWH;0,01859
2019-11-01T14:45+01:00;QH;KWH;0,05442
2019-11-01T15:00+01:00;QH;KWH;0,05564
2019-11-01T15:15+01:00;QH;KWH;0,01893
2019-11-01T15:30+01:00;QH;KWH;0,03408
2019-11-01T15:45+01:00;QH;KWH;0,02859
2019-11-01T16:00+01:00;QH;KWH;0,03247
2019-11-01T16:15+01:00;QH;KWH;0,07369
2019-11-01T16:30+01:00;QH;KWH;0,09089
2019-11-01T16:45+01:00;QH;KWH;0,05467
2019-11-01T17:00+01:00;QH;KWH;0,06318
2019-11-01T17:15+01:00;QH;KWH;0,02247
2019-11-01T17:30+01:00;QH;KWH;0,04571
2019-11-01T17:45+01:00;QH;KWH;0,04421
2019-11-01T18:00+01:00;QH;KWH;0,04121
2019-11-01T18:15+01:00;QH;KWH;0,09577
2019-11-01T18:30+01:00;QH;KWH;0,14126
2019-11-01T18:45+01:00;QH;KWH;0,14829
2019-11-01T19:00+01:00;QH;KWH;0,04793
2019-11-01T19:15+01:00;QH;KWH;0,03724
2019-11-01T19:30+01:00;QH;KWH;0,06234
2019-11-01T19:45+01:00;QH;KWH;0,07060
2019-11-01T20:00+01:00;QH;KWH;0,03646
2019-11-01T20:15+01:00;QH;KWH;0,04666
2019-11-01T20:30+01:00;QH;KWH;0,03431
2019-11-01T20:45+01:00;QH;KWH;0,04807
2019-11-01T21:00+01:00;QH;KWH;0,04484
2019-11-01T21:15+01:00;QH;KWH;0,06139
2019-11-01T21:30+01:00;QH;KWH;0,01924
2019-11-01T21:45+01:00;QH;KWH;0,03730
2019-11-01T22:00+01:00;QH;KWH;0,04364
2019-11-01T22:15+01:00;QH;KWH;0,03424
2019-11-01T22:30+01:00;QH;KWH;0,02670
2019-11-01T22:45+01:00;QH;KWH;0,03532
2019-11-01T23:00+01:00;QH;KWH;0,02091
2019-11-01T23:15+01:00;QH;KWH;0,02623
2019-11-01T23:30+01:00;QH;KWH;0,02556
2019-11-01T23:45+01:00;QH;KWH;0,01654
2019-11-02T00:00+01:00;QH;KWH;0,03405
2019-11-02T00:15+01:00;QH;KWH;0,04016
2019-11-02T00:30+01:00;QH;KWH;0,02633
2019-11-02T00:45+01:00;QH;KWH;0,02480
2019-11-02T01:00+01:00;QH;KWH;0,02745
2019-11-02T01:15+01:00;QH;KWH;0,03742
2019-11-02T01:30+01:00;QH;KWH;0,03816
2019-11-02T01:45+01:00;QH;KWH;0,01502
2019-11-02T02:00+01:00;QH;KWH;0,02346
2019-11-02T02:15+01:00;QH;KWH;0,02502
2019-11-02T02:30+01:00;QH;KWH;0,01961
2019-11-02T02:45+01:00;QH;KWH;0,02956
2019-11-02T03:00+01:00;QH;KWH;0,01474
2019-11-02T03:15+01:00;QH;KWH;0,02478
2019-11-02T03:30+01:00;QH;KWH;0,04355
2019-11-02T03:45+01:00;QH;KWH;0,02365
2019-11-02T04:00+01:00;QH;KWH;0,01499
2019-11-02T04:15+01:00;QH;KWH;0,03261
2019-11-02T04:30+01:00;QH;KWH;0,02597
2019-11-02T04:45+01:00;QH;KWH;0,09208
2019-11-02T05:00+01:00;QH;KWH;0,04707
2019-11-02T05:15+01:00;QH;KWH;0,01699
2019-11-02T05:30+01:00;QH;KWH;0,03998
2019-11-02T05:45+01:00;QH;KWH;0,05511
2019-11-02T06:00+01:00;QH;KWH;0,07518
2019-11-02T06:15+01:00;QH;KWH;0,01421
2019-11-02T06:30+01:00;QH;KWH;0,01418
2019-11-02T06:45+01:00;QH;KWH;0,01731
2019-11-02T07:00+01:00;QH;KWH;0,03450
2019-11-02T07:15+01:00;QH;KWH;0,02953
2019-11-02T07:30+01:00;QH;KWH;0,02916
2019-11-02T07:45+01:00;QH;KWH;0,04072
2019-11-02T08:00+01:00;QH;KWH;0,02315
2019-11-02T08:15+01:00;QH;KWH;0,01971
2019-11-02T08:30+01:00;QH;KWH;0,03483
2019-11-02T08:45+01:00;QH;KWH;0,05511
2019-11-02T09:00+01:00;QH;KWH;0,03029
2019-11-02T09:15+01:00;QH;KWH;0,04597
2019-11-02T09:30+01:00;QH;KWH;0,02538
2019-11-02T09:45+01:00;QH;KWH;0,04437
2019-11-02T10:00+01:00;QH;KWH;0,03840
2019-11-02T10:15+01:00;QH;KWH;0,06199
2019-11-02T10:30+01:00;QH;KWH;0,02449
2019-11-02T10:45+01:00;QH;KWH;0,07223
2019-11-02T11:00+01:00;QH;KWH;0,01879
2019-11-02T11:15+01:00;QH;KWH;0,01441
2019-11-02T11:30+01:00;QH;KWH;0,07139
2019-11-02T11:45+01:00;QH;KWH;0,02905
2019-11-02T12:00+01:00;QH;KWH;0,05356
2019-11-02T12:15+01:00;QH;KWH;0,04268
2019-11-02T12:30+01:00;QH;KWH;0,09811
2019-11-02T12:45+01:00;QH;KWH;0,01529
2019-11-02T13:00+01:00;QH;KWH;0,11192
2019-11-02T13:15+01:00;QH;KWH;0,00960
2019-11-02T13:30+01:00;QH;KWH;0,04149
2019-11-02T13:45+01:00;QH;KWH;0,07122
2019-11-02T14:00+01:00;QH;KWH;0,02488
2019-11-02T14:15+01:00;QH;KWH;0,09254
2019-11-02T14:30+01:00;QH;KWH;0,04843
2019-11-02T14:45+01:00;QH;KWH;0,05487
2019-11-02T15:00+01:00;QH;KWH;0,02895
2019-11-02T15:15+01:00;QH;KWH;0,01596
2019-11-02T15:30+01:00;QH;KWH;0,04101
2019-11-02T15:45+01:00;QH;KWH;0,04706
2019-11-02T16:00+01:00;QH;KWH;0,04565
2019-11-02T16:15+01:00;QH;KWH;0,03861
2019-11-02T16:30+01:00;QH;KWH;0,02109
2019-11-02T16:45+01:00;QH;KWH;0,03238
2019-11-02T17:00+01:00;QH;KWH;0,07207
2019-11-02T17:15+01:00;QH;KWH;0,02955
2019-11-02T17:30+01:00;QH;KWH;0,08895
2019-11-02T17:45+01:00;QH;KWH;0,04348
2019-11-02T18:00+01:00;QH;KWH;0,06790
2019-11-02T18:15+01:00;QH;KWH;0,03399
2019-11-02T18:30+01:00;QH;KWH;0,08568
2019-11-02T18:45+01:00;QH;KWH;0,05371
2019-11-02T19:00+01:00;QH;KWH;0,02686
2019-11-02T19:15+01:00;QH;KWH;0,02694
2019-11-02T19:30+01:00;QH;KWH;0,04597
2019-11-02T19:45+01:00;QH;KWH;0,04575
2019-11-02T20:00+01:00;QH;KWH;0,05761
2019-11-02T20:15+01:00;QH;KWH;0,04746
2019-11-02T20:30+01:00;QH;KWH;0,03976
2019-11-02T20:45+01:00;QH;KWH;0,05672
2019-11-02T21:00+01:00;QH;KWH;0,04883
2019-11-02T21:15+01:00;QH;KWH;0,03077
2019-11-02T21:30+01:00;QH;KWH;0,02941
2019-11-02T21:45+01:00;QH;KWH;0,02108
2019-11-02T22:00+01:00;QH;KWH;0,06728
2019-11-02T22:15+01:00;QH;KWH;0,03094
2019-11-02T22:30+01:00;QH;KWH;0,02242
2019-11-02T22:45+01:00;QH;KWH;0,05868
2019-11-02T23:00+01:00;QH;KWH;0,04759
2019-11-02T23:15+01:00;QH;KWH;0,02817
2019-11-02T23:30+01:00;QH;KWH;0,03421
2019-11-02T23:45+01:00;QH;KWH;0,02986
2019-11-03T00:00+01:00;QH;KWH;0,01930
2019-11-03T00:15+01:00;QH;KWH;0,03516
2019-11-03T00:30+01:00;QH;KWH;0,00844
2019-11-03T00:45+01:00;QH;KWH;0,02296
2019-11-03T01:00+01:00;QH;KWH;0,02356
2019-11-03T01:15+01:00;QH;KWH;0,02331
2019-11-03T01:30+01:00;QH;KWH;0,01169
2019-11-03T01:45+01:00;QH;KWH;0,01795
2019-11-03T02:00+01:00;QH;KWH;0,02131
2019-11-03T02:15+01:00;QH;KWH;0,01484
2019-11-03T02:30+01:00;QH;KWH;0,01890
2019-11-03T02:45+01:00;QH;KWH;0,03319
2019-11-03T03:00+01:00;QH;KWH;0,01889
2019-11-03T03:15+01:00;QH;KWH;0,02319
2019-11-03T03:30+01:00;QH;KWH;0,03153
2019-11-03T03:45+01:00;QH;KWH;0,01399
2019-11-03T04:00+01:00;QH;KWH;0,01601
2019-11-03T04:15+01:00;QH;KWH;0,04408
2019-11-03T04:30+01:00;QH;KWH;0,00789
2019-11-03T04:45+01:00;QH;KWH;0,01923
2019-11-03T05:00+01:00;QH;KWH;0,03320
2019-11-03T05:15+01:00;QH;KWH;0,04256
2019-11-03T05:30+01:00;QH;KWH;0,02543
2019-11-03T05:45+01:00;QH;KWH;0,06465
2019-11-03T06:00+01:00;QH;KWH;0,04224
2019-11-03T06:15+01:00;QH;KWH;0,01912
2019-11-03T06:30+01:00;QH;KWH;0,02052
2019-11-03T06:45+01:00;QH;KWH;0,01357
